	dim1	dim2
1001701301_E23	-9030.704055489028	244.8260395993346
1001701301_F1	-8758.292466149107	391.910482377016
1001701301_F2	-8941.851545667716	86.95471378534633
1001701301_F3	-9038.933690030943	389.2390241425455
1001701301_F4	-8845.26735824983	444.58296290302314
1001701301_F7	-9190.80638891742	-230.77709096124948
1001701301_F8	-9177.03691476965	58.44419746725002
1001701301_F9	-9229.545433372788	222.3866529477924
1001701301_F10	-8973.63620089532	295.0741124102545
1001701301_F13	-8928.913528161089	-31.47428513695858
1001701301_F14	-8979.584157758745	195.94374538993375
1001701301_F16	-9264.01611705979	319.3680975210279
1001701301_F17	-9029.327974355052	275.27916403636607
1001701301_F19	-9016.738580614048	376.3262357544636
1001701301_F20	-8948.266639062154	120.97674805213984
1001701301_F22	-8931.777053985426	342.75882945244496
1001701301_F23	-8915.949527505736	174.45736623545685
1001701301_G4	-8788.513932192822	326.35215888635827
1001701301_G7	-9127.751429663544	28.742238886110883
1001701301_G9	-9194.937401213558	135.75301482741946
1001701301_G17	-8938.75381832191	190.59479221629263
1001701301_G19	-8775.032671687703	319.98976114763826
1001701301_G20	-9106.537112389418	159.40370097354713
1001701301_G21	-8821.768004517451	367.91751540108993
1001701301_G22	-9103.730786057251	379.5762032540443
1001701301_H1	-8587.238238734602	301.12638399238034
1001701301_H2	-8863.704502476365	-103.92625617374162
1001701301_H3	-9039.54251200268	-94.15829890737311
1001701301_H4	-8789.439606162088	-109.45020905818849
1001701301_H5	-9276.9939518814	88.02565169417818
1001701301_H7	-8630.87186206543	-582.1654290207838
1001701301_H8	-8967.012814957723	100.54647823961483
1001701301_H9	-9237.663732944626	407.8242750290896
1001701301_H12	-9154.549611962328	456.95076409033766
1001701301_H13	-9382.111568282144	237.7872601906356
1001701301_H14	-9116.309388870659	93.54278639502823
1001701301_H18	-9147.847860377191	143.42775674738135
1001701301_H20	-8797.504386992392	-33.84186819845171
1001701301_I1	-8925.20717313571	465.9093826752679
1001701301_I2	-9171.986694376037	66.9634763616844
1001701301_I3	-8879.358852813759	424.4727052674987
1001701301_I4	-9390.083951456143	67.7798488828911
1001701301_I5	-8878.924498140244	131.79012331797233
1001701301_I6	-9102.220784873442	-18.375557095379143
1001701301_I7	-9082.07788105286	-9.041151372339016
1001701301_I11	-9130.637923251286	470.89428417168034
1001701301_I12	-8961.175071039563	286.93198042452485
1001701301_I16	-8764.504178743015	365.74770072852795
1001701301_I17	-9218.448668251069	243.76286217864754
1001701301_I18	-9198.400727188686	306.2011658699054
1001701301_I19	-9110.489147487038	176.39541110279734
1001701301_I20	-9049.856678664537	242.17637096945987
1001701301_I21	-9065.278720432627	135.47061431224674
1001701301_I22	-8547.179932833551	-202.19512752378478
1001701301_I23	-8824.577220188316	172.02861515415475
1001701301_J1	-8722.752716252531	50.14825563429495
1001701301_J2	-9151.263204899302	-146.58821134320638
1001701301_J3	-9253.902353537602	16.017908614695763
1001701301_J4	-8958.881989112386	235.5496483702334
1001701301_J6	-8995.149445371493	284.6600438014957
1001701301_J13	-9230.92203438236	234.64785914218257
1001701301_J15	-9237.84152827796	285.29506611182507
1001701301_J18	-8961.069467063917	419.6775359018359
1001701301_J19	-9290.906281696507	258.30792767025775
1001701301_J20	-8891.931266863565	372.41042131881727
1001701301_J23	-8914.893220162416	271.51574597745486
1001701301_K4	-9012.910018153543	154.7605053042318
1001701301_K5	-9216.903275377977	0.5777407182893743
1001701301_K6	-9033.887557618773	360.69995926426367
1001701301_K7	-8790.40698535531	-86.3550081544614
1001701301_K8	-9049.664133606924	448.7944092500019
1001701301_K10	-8788.10225651011	287.2922705643227
1001701301_K13	-9314.12907800233	374.44414115820774
1001701301_K15	-9026.978442867045	519.9217814878241
1001701301_K20	-8841.67047426579	134.4279891998312
1001701301_K22	-9197.473282566825	211.60736356033857
1001701301_K23	-9100.428040804047	448.3990133746247
1001701301_L1	-9115.7616510552	151.3050602372516
1001701301_L3	-9148.11138105359	4.673489693944131
1001701301_L6	-8909.73379775552	260.9263865279274
1001701301_L7	-9087.540494646713	45.56852695803226
1001701301_L8	-8838.66740669691	-51.06447947289408
1001701301_L9	-9201.761048425014	143.84653398109364
1001701301_L10	-9231.805934155922	267.4760436641238
1001701301_L11	-9117.785153335793	277.0003552550755
1001701301_L15	-9165.412424197342	118.57625963136887
1001701301_L16	-8623.625237593697	-174.22503216348002
1001701301_L18	-8867.86081248524	420.2135977777978
1001701301_L19	-8584.863702833634	215.20321128402222
1001701301_L21	-9325.377432034744	90.8692786196414
1001701301_L22	-9136.48358395511	225.12417307191308
1001701301_L23	-9158.481833530868	293.228330736479
1001701301_M2	-8975.559428965109	180.10832922369065
1001701301_M3	-9321.965045917139	143.41499070080442
1001701301_M4	-8896.37713331515	-393.68778443455926
1001701301_M5	-9248.729925286125	-39.5950437173672
1001701301_M6	-8810.494344955903	162.3154899658777
1001701301_M10	-9250.895217358655	367.49198450326844
1001701301_M11	-9094.304913724824	345.7335448689575
1001701301_M13	-8503.217591743034	-61.79973718378628
1001701301_M14	-8855.635811635108	-323.04216370404936
1001701301_M17	-9025.022910793083	198.79438996527648
1001701301_M18	-9049.200518349273	385.59083965704224
1001701301_M19	-8831.057149068143	339.4381170503848
1001701301_M20	-8760.109318328854	172.51624049840552
1001701301_M22	-9205.035882219316	175.65972716956935
1001701301_N1	-8617.8469033339	314.31729328670474
1001701301_N2	-8982.011781994259	313.3866228198712
1001701301_N3	-9129.110200742867	286.61396841341974
1001701301_N5	-8913.463895164341	194.05670291029483
1001701301_N8	-8916.14197536898	167.16160912391692
1001701301_N10	-9213.179423292728	332.00755574838394
1001701301_N13	-8783.438872340446	295.78696504750627
1001701301_N15	-8864.009460505305	222.81990154095374
1001701301_N16	-8604.235111182386	-551.8094872532298
1001701301_N17	-8674.292914799926	399.8126676180022
1001701301_N20	-9032.401385138826	219.90007096224028
1001701301_O1	-8970.069200311998	193.29721791480796
1001701301_O4	-8685.404636927447	-98.76120186323215
1001701301_O5	-8728.673609098774	342.433534705311
1001701301_O6	-8725.690732638202	-36.46039202523136
1001701301_O8	-9067.404571831705	-225.44624151918748
1001701301_O9	-8706.34071997568	-701.6616260993117
1001701301_O12	-8832.652133478967	380.30618961386625
1001701301_O14	-9013.259914752161	650.9284194965127
1001701301_O16	-8808.160997987263	-21.900962713573904
1001701301_O17	-9287.555659753734	137.77773944095946
1001701301_O18	-8880.55902856233	-165.44348308594323
1001701301_O21	-8968.147205038562	262.6580284375438
1001701301_O22	-8999.831707349755	383.09806370402316
1001701301_O23	-8889.273702156337	272.2833575908737
1001701301_P2	-9251.699254481468	6.458217202380942
1001701301_P3	-8897.720329733505	351.3713940196547
1001701301_P4	-8800.92255367214	-145.80050777647565
1001701301_P5	-8938.52404824907	111.57689904401182
1001701301_P6	-9128.23592385996	-20.29230599009883
1001701301_P7	-9255.130770403708	218.56351497474546
1001701301_P8	-9169.140529769937	328.4450008020584
1001701301_P9	-9044.291640847307	401.55373344467233
1001701301_P11	-9163.342725489752	595.8489532639854
1001701301_P13	-8548.236173246634	143.93573112786862
1001701301_P16	-8949.685880120367	350.55463613362326
1001701301_P19	-8948.082265262921	147.99266991396138
1001701301_P21	-8844.96821345333	175.82294753916003
1001701301_P22	-8780.506719081692	147.25064912126757
1001701301_P23	-8906.084894688836	550.534543891293
1001701303_A1	-8521.923858426426	-161.70756506694516
1001701303_A2	-7983.417708091289	-601.7231377888739
1001701303_A3	-8178.087826294828	-503.8070317112744
1001701303_A4	-8739.396785497986	-1349.0177101556578
1001701303_A5	-8025.689306046918	-820.8475058266572
1001701303_A6	-8485.485287428099	-306.5834424847662
1001701303_A7	-8292.33255455567	-595.5444195121673
1001701303_A8	-8065.990898092917	-534.2667986514873
1001701303_A9	-8726.514028476447	-1389.4912560310233
1001701303_A10	-8576.97632267999	-588.7438463200482
1001701303_A11	-8132.390663827047	-455.99087581850154
1001701303_A12	-8753.999432519848	-368.76113022377007
1001701303_A13	-8415.867645287788	-325.3049805356064
1001701303_A14	-8447.945368704899	-52.46190392499957
1001701303_A15	-8538.89750305328	133.7068853996568
1001701303_A16	-8620.066741935163	-204.30778558301
1001701303_A17	-8649.140723533756	-308.89029105914057
1001701303_A18	-8512.1978688037	216.05126342921332
1001701303_A19	-8626.488725888692	-153.14954854573557
1001701303_A21	-8513.145514338821	-14.107067657625532
1001701303_A22	-8258.772450383056	-391.08706944432026
1001701303_A23	-8740.81124562857	-346.848528505839
1001701303_B1	-8147.508760206804	-858.0429624449478
1001701303_B3	-9116.679958920831	-566.147430152376
1001701303_B4	-8656.399265892138	-1412.5518280916106
1001701303_B5	-8705.456949591859	-244.81713162176467
1001701303_B6	-8151.215924272999	-634.7945650197685
1001701303_B7	-8206.4634550762	-773.881329572997
1001701303_B8	-8235.639617217961	-819.0783908641429
1001701303_B9	-8260.328510099776	-445.75740282194346
1001701303_B10	-8058.925050083026	-509.6460796866834
1001701303_B11	-8028.161470294525	-529.8773397899866
1001701303_B12	-8343.06872173934	-181.99509295012695
1001701303_B13	-8677.75961114861	22.554610539407097
1001701303_B14	-8724.793500413136	-517.981934366471
1001701303_B15	-8502.882336427387	-293.03919702481926
1001701303_B16	-8684.301382243366	-210.8668781295359
1001701303_B19	-8645.849278083022	17.334836949762924
1001701303_B20	-8770.422730043858	488.6356699866309
1001701303_B21	-8410.001760731893	-353.54357703160025
1001701303_B22	-9232.7273128313	166.28955443526735
1001701303_B23	-8488.175216218735	-256.6859910065377
1001701303_C1	-8473.97852504368	-608.7928031122185
1001701303_C2	-8264.904874419704	-830.5550244142366
1001701303_C3	-8115.148116413881	-754.2162657682209
1001701303_C4	-8217.994005394408	-476.92638132320997
1001701303_C6	-8156.690164179753	-515.1477915194828
1001701303_C7	-7988.664967807144	-685.5419340598822
1001701303_C8	-8229.94541076659	-504.5417816506486
1001701303_C9	-8159.643725798657	-426.42319228902403
1001701303_C10	-8406.631814650978	-666.8441006703539
1001701303_C11	-8213.810657330241	-658.6546094589654
1001701303_C12	-8601.573669898198	-86.4312282341281
1001701303_C13	-8483.408491910932	122.52632116538518
1001701303_C14	-8510.073831863572	-28.26457843492411
1001701303_C15	-8430.374594364286	-324.9016557939545
1001701303_C16	-8659.557412473452	-401.676020752156
1001701303_C17	-8710.554454106508	-308.61078746848256
1001701303_C18	-8671.293785339392	-549.5414966057295
1001701303_C19	-8431.421335494579	-203.27698093618727
1001701303_C20	-8698.263730890922	-126.8781928451216
1001701303_C21	-8614.159613112248	-229.27677992511508
1001701303_C22	-8470.665862847301	-476.8182312424245
1001701303_C23	-8760.548082851732	-520.1243205213914
1001701303_D1	-9637.86285024895	-785.3640815201958
1001701303_D2	-8042.5235461596	-772.6569986572484
1001701303_D3	-8271.74152798574	-427.9294547555172
1001701303_D4	-7977.6644986989195	-868.8707419578262
1001701303_D5	-8452.71534436059	338.6020347647491
1001701303_D6	-8100.883713251159	-562.8579134698447
1001701303_D7	-8093.343875957753	-519.3183495211714
1001701303_D8	-8349.726603837931	-643.9242002936805
1001701303_D9	-8183.762409256988	-625.7476992381572
1001701303_D10	-8276.198358296859	-481.38983749726077
1001701303_D11	-8749.944099177515	-1507.9096881158239
1001701303_D12	-8765.097682434995	-147.32751954874158
1001701303_D13	-8597.219042598454	-35.88361027129322
1001701303_D15	-8469.412113525024	-309.4122009514098
1001701303_D16	-8603.33552739018	-264.0270365725761
1001701303_D17	-8537.354096442476	35.913314182622635
1001701303_D18	-8674.681765906531	-153.7635576502236
1001701303_D19	-8622.065249093683	-539.5182920428709
1001701303_D20	-8289.312974805775	-418.91818959909506
1001701303_D21	-8534.611641496067	-171.63047805264324
1001701303_D22	-8539.17223449311	-476.5605676546262
1001701303_D23	-8525.081097809241	-347.84897004681096
1001701303_E1	-7971.154929554388	-730.246829399479
1001701303_E2	-8399.687726109265	-423.6384485474456
1001701303_E4	-8296.802532167314	-734.486277873778
1001701303_E5	-8272.608483068778	-575.7188536299329
1001701303_E6	-7877.120192583791	-860.8029882812247
1001701303_E7	-8241.169765022687	-678.8010393151746
1001701303_E8	-8324.833710919795	-421.9454310220007
1001701303_E9	-8215.330822804222	-556.8660609458451
1001701303_E10	-8448.061750356477	-281.8195707422302
1001701303_E11	-8312.08953186547	-693.9111469316043
1001701303_E12	-8275.072074668147	49.849064973333036
1001701303_E13	-8637.48609946448	-320.8469498527
1001701303_E15	-8715.044426800952	-172.02654539575997
1001701303_E16	-8487.156987139211	-17.232820412034773
1001701303_E18	-8842.812857430592	-394.78119288328463
1001701303_E19	-8213.13207766473	54.79631656236729
1001701303_E20	-8657.83235431882	-232.8909365969087
1001701303_E22	-8549.241519993857	-550.5884531677491
1001701303_E23	-8478.2383542647	154.96445234657205
1001701303_F1	-7928.562687066768	-515.1666630889083
1001701303_F2	-8096.409533511603	-543.7658407982772
1001701303_F3	-8094.2093958647665	-636.8897179953261
1001701303_F4	-8439.110943612148	-461.53603073799934
1001701303_F5	-8548.74802175258	-817.1376302400561
1001701303_F6	-8523.293810821846	-506.54553439532293
1001701303_F7	-8447.928369020821	-455.075217619635
1001701303_F8	-8171.213306633725	-649.9925957968704
1001701303_F9	-8067.337274591044	-606.5322745752915
1001701303_F10	-8117.154892567749	-686.6214832909965
1001701303_F11	-8302.06773047164	-495.029227790138
1001701303_F12	-8260.507098114147	-377.9276861151343
1001701303_F13	-8682.36854413571	-388.8151905302843
1001701303_F14	-8787.172994871678	-321.78383579696424
1001701303_F15	-8551.10150794927	45.64910324171155
1001701303_F16	-8680.762223565509	-131.7525214544215
1001701303_F18	-8491.82410396251	-340.2405121773283
1001701303_F19	-8509.402138791334	-185.06351076426665
1001701303_F20	-8354.409545367263	-192.8059608176147
1001701303_F21	-8412.922137970665	-304.2627861916568
1001701303_F22	-8255.372230164458	21.337712258663853
1001701303_F23	-8356.77915247469	-59.65012018628985
1001701303_G1	-7958.034271622412	-462.1782820478502
1001701303_G2	-8063.254326196006	-641.3227753771205
1001701303_G3	-8125.8433248849815	-697.1457354507711
1001701303_G4	-8104.2457212555655	-714.1385527090735
1001701303_G5	-8634.75320436541	-206.4290383216445
1001701303_G6	-8083.474481990413	-837.9225690554503
1001701303_G7	-8297.430535651576	-656.2505092630422
1001701303_G8	-8322.403568595064	-305.5533176442326
1001701303_G9	-8311.02848595616	-428.46213907738723
1001701303_G10	-8179.863652426903	-678.1852545594348
1001701303_G11	-8666.157796395915	-128.47568900658766
1001701303_G12	-8487.672647483092	-567.7527703410407
1001701303_G13	-8346.990536478326	-298.883407728499
1001701303_G14	-8591.543499953195	-157.88559972508324
1001701303_G15	-8535.09829147053	-233.11516072150442
1001701303_G16	-8669.505128172894	-333.882831955342
1001701303_G17	-8688.309913668501	-300.4573459176947
1001701303_G18	-8408.420191946963	190.996701207814
1001701303_G19	-8392.684248323187	-11.549445137255702
1001701303_G20	-8668.509392645994	-289.33744000018726
1001701303_G21	-8370.935673606169	-211.64838611979013
1001701303_G22	-8765.698019402193	-179.05153595504612
1001701303_G23	-8596.90098321919	158.2806471741817
1001701303_H1	-8162.258851801934	-815.1684559690198
1001701303_H2	-8313.120866689822	-326.6904532795238
1001701303_H3	-8314.863024360991	-495.2945251886555
1001701303_H4	-9679.977252297558	-922.7983438673684
1001701303_H5	-8140.93893276678	-578.1610764444246
1001701303_H6	-8360.926978147494	-245.68982820716255
1001701303_H7	-8522.308936516976	-654.1935514140293
1001701303_H8	-8371.08333970495	-618.644257962678
1001701303_H10	-8185.863896912876	-857.7361384206707
1001701303_H11	-8272.677323476908	-934.0668882707224
1001701303_H12	-8457.578075520936	-185.8387277762885
1001701303_H13	-8790.095690365044	-223.2355316132105
1001701303_H14	-8724.78728596273	-311.0573216390434
1001701303_H16	-8679.45415996247	-258.6372674153501
1001701303_H17	-8273.512733878231	29.880968546971022
1001701303_H18	-8399.379914015433	-158.40152821590033
1001701303_H19	-8666.014620630473	89.16334030254183
1001701303_H20	-8373.260143418853	-367.0808613969283
1001701303_H21	-8554.206841120502	-387.9825668445017
